iter	Passed	Remaining
902	127370	13682
903	127515	13541
904	127647	13399
905	127782	13257
906	127925	13116
907	128061	12975
908	128189	12833
909	128328	12691
910	128478	12551
911	128628	12411
912	128784	12271
913	128912	12129
914	129060	11989
915	129189	11847
916	129304	11703
917	129440	11562
918	129566	11419
919	129693	11277
920	129827	11136
921	129966	10995
922	130100	10853
923	130249	10713
924	130387	10571
925	130528	10430
926	130685	10291
927	130819	10149
928	130964	10009
929	131108	9868
930	131251	9727
931	131386	9586
932	131529	9445
933	131656	9303
934	131780	9161
935	131906	9019
936	132061	8879
937	132200	8738
938	132362	8598
939	132503	8457
940	132631	8315
941	132764	8174
942	132911	8033
943	133035	7891
944	133182	7751
945	133338	7611
946	133492	7471
947	133642	7330
948	133785	7189
949	133966	7050
950	134094	6909
951	134228	6767
952	134371	6626
953	134506	6485
954	134648	6344
955	134789	6203
956	134939	6063
957	135063	5921
958	135228	5781
959	135355	5639
960	135493	5498
961	135642	5358
962	135750	5215
963	135895	5074
964	136035	4933
965	136164	4792
966	136311	4651
967	136458	4511
968	136580	4369
969	136728	4228
970	136872	4087
971	137015	3946
972	137095	3804
973	137226	3663
974	137378	3522
975	137489	3380
976	137639	3240
977	137763	3098
978	137833	2956
979	137973	2815
980	138130	2675
981	138289	2534
982	138462	2394
983	138612	2253
984	138741	2112
985	138867	1971
986	138991	1830
987	139129	1689
988	139277	1549
989	139422	1408
990	139554	1267
991	139706	1126
992	139859	985
993	139993	845
994	140134	704
995	140267	563
996	140418	422
997	140553	281
998	140683	140
999	140817	0
